bit_position,majority_board1,majority_board2,match
48720,1,0,no
48721,0,1,no
48722,0,0,yes
48723,0,0,yes
48724,0,0,yes
48725,1,1,yes
48726,0,0,yes
48727,0,1,no
48728,1,0,no
48729,1,0,no
48730,1,1,yes
48731,0,1,no
48732,0,1,no
48733,0,0,yes
48734,0,1,no
48735,1,0,no
48736,0,0,yes
48737,1,1,yes
48738,1,0,no
48739,1,0,no
48740,0,1,no
48741,0,1,no
48742,0,1,no
48743,0,0,yes
48744,0,0,yes
48745,1,1,yes
48746,0,0,yes
48747,1,1,yes
48748,1,0,no
48749,0,1,no
48750,equal,1,no
48751,0,0,yes
48752,0,0,yes
48753,0,0,yes
48754,1,1,yes
48755,0,0,yes
48756,1,0,no
48757,1,1,yes
48758,0,1,no
48759,0,0,yes
48760,0,1,no
48761,1,0,no
48762,0,1,no
48763,1,0,no
48764,1,0,no
48765,1,0,no
48766,0,1,no
48767,0,1,no
48768,0,1,no
48769,0,0,yes
48770,1,1,yes
48771,1,0,no
48772,0,0,yes
48773,0,1,no
48774,0,0,yes
48775,1,1,yes
48776,1,0,no
48777,1,0,no
48778,1,0,no
48779,1,1,yes
48780,1,1,yes
48781,1,0,no
48782,0,0,yes
48783,0,1,no
48784,0,0,yes
48785,1,0,no
48786,equal,0,no
48787,0,1,no
48788,1,1,yes
48789,0,0,yes
48790,1,0,no
48791,0,0,yes
48792,0,1,no
48793,1,0,no
48794,0,0,yes
48795,1,0,no
48796,0,0,yes
48797,1,1,yes
48798,0,0,yes
48799,1,1,yes
48800,0,1,no
48801,0,1,no
48802,0,0,yes
48803,0,0,yes
48804,1,1,yes
48805,0,1,no
48806,1,0,no
48807,1,0,no
48808,0,0,yes
48809,1,1,yes
48810,0,0,yes
48811,0,1,no
48812,0,0,yes
48813,1,0,no
48814,0,1,no
48815,0,0,yes
48816,1,1,yes
48817,0,1,no
48818,0,1,no
48819,0,1,no
48820,0,1,no
48821,0,1,no
48822,1,1,yes
48823,0,0,yes
48824,1,0,no
48825,1,1,yes
48826,0,0,yes
48827,1,0,no
48828,1,0,no
48829,0,1,no
48830,0,0,yes
48831,1,0,no
48832,0,1,no
48833,1,0,no
48834,1,1,yes
48835,1,1,yes
48836,1,0,no
48837,1,0,no
48838,0,1,no
48839,1,0,no
48840,1,0,no
48841,0,1,no
48842,0,0,yes
48843,1,1,yes
48844,1,1,yes
48845,1,0,no
48846,0,1,no
48847,1,1,yes
48848,0,1,no
48849,1,0,no
48850,1,0,no
48851,1,0,no
48852,0,0,yes
48853,0,1,no
48854,0,0,yes
48855,1,0,no
48856,0,1,no
48857,1,0,no
48858,1,1,yes
48859,0,1,no
48860,0,1,no
48861,0,1,no
48862,0,1,no
48863,1,0,no
48864,1,1,yes
48865,1,1,yes
48866,0,0,yes
48867,0,0,yes
48868,equal,0,no
48869,0,1,no
48870,0,0,yes
48871,1,0,no
48872,1,0,no
48873,0,1,no
48874,0,1,no
48875,1,1,yes
48876,1,0,no
48877,0,1,no
48878,1,0,no
48879,equal,1,no
48880,1,0,no
48881,1,1,yes
48882,1,0,no
48883,1,1,yes
48884,1,1,yes
48885,0,1,no
48886,1,1,yes
48887,0,0,yes
48888,1,1,yes
48889,0,0,yes
48890,1,0,no
48891,0,1,no
48892,equal,0,no
48893,1,1,yes
48894,0,0,yes
48895,1,0,no
48896,0,1,no
48897,0,0,yes
48898,1,1,yes
48899,1,0,no
48900,0,0,yes
48901,0,0,yes
48902,0,0,yes
48903,0,1,no
48904,0,0,yes
48905,1,1,yes
48906,1,1,yes
48907,0,1,no
48908,1,0,no
48909,0,0,yes
48910,0,0,yes
48911,0,1,no
48912,1,0,no
48913,1,0,no
48914,1,1,yes
48915,0,0,yes
48916,0,1,no
48917,0,0,yes
48918,1,equal,no
48919,0,0,yes
48920,1,0,no
48921,0,0,yes
48922,0,0,yes
48923,0,1,no
48924,0,1,no
48925,0,1,no
48926,1,0,no
48927,0,0,yes
48928,0,1,no
48929,equal,0,no
48930,1,0,no
48931,0,1,no
48932,1,1,yes
48933,0,1,no
48934,1,1,yes
48935,0,0,yes
48936,0,1,no
48937,1,1,yes
48938,0,1,no
48939,0,0,yes
48940,1,1,yes
48941,1,1,yes
48942,0,0,yes
48943,0,0,yes
48944,0,1,no
48945,0,1,no
48946,1,0,no
48947,0,0,yes
48948,0,1,no
48949,1,1,yes
48950,1,0,no
48951,1,0,no
48952,0,1,no
48953,1,1,yes
48954,0,1,no
48955,1,1,yes
48956,1,0,no
48957,1,0,no
48958,1,0,no
48959,0,1,no
48960,0,0,yes
48961,1,0,no
48962,0,0,yes
48963,1,0,no
48964,0,1,no
48965,0,0,yes
48966,0,1,no
48967,0,0,yes
48968,0,1,no
48969,0,1,no
48970,0,0,yes
48971,1,1,yes
48972,0,0,yes
48973,0,1,no
48974,0,0,yes
48975,1,1,yes
48976,1,0,no
48977,0,0,yes
48978,1,1,yes
48979,1,0,no
48980,0,0,yes
48981,1,1,yes
48982,0,0,yes
48983,0,0,yes
48984,1,1,yes
48985,1,0,no
48986,1,0,no
48987,1,0,no
48988,0,0,yes
48989,1,1,yes
48990,1,0,no
48991,0,1,no
48992,0,0,yes
48993,1,1,yes
48994,0,1,no
48995,0,0,yes
48996,0,0,yes
48997,1,1,yes
48998,1,1,yes
48999,1,0,no
49000,1,1,yes
49001,equal,1,no
49002,0,0,yes
49003,1,0,no
49004,0,1,no
49005,1,0,no
49006,1,1,yes
49007,1,0,no
49008,1,0,no
49009,0,1,no
49010,0,1,no
49011,0,0,yes
49012,0,1,no
49013,1,0,no
49014,0,1,no
49015,1,0,no
49016,1,0,no
49017,0,1,no
49018,0,0,yes
49019,1,0,no
49020,0,0,yes
49021,1,1,yes
49022,1,1,yes
49023,1,1,yes
49024,1,1,yes
49025,1,0,no
49026,1,0,no
49027,0,0,yes
49028,0,1,no
49029,0,1,no
49030,0,1,no
49031,1,0,no
49032,0,0,yes
49033,1,0,no
49034,1,1,yes
49035,1,1,yes
49036,0,0,yes
49037,0,0,yes
49038,1,0,no
49039,0,0,yes
49040,0,1,no
49041,1,0,no
49042,0,0,yes
49043,1,0,no
49044,1,0,no
49045,0,1,no
49046,0,0,yes
49047,0,0,yes
49048,0,0,yes
49049,1,1,yes
49050,1,1,yes
49051,0,1,no
49052,1,0,no
49053,0,1,no
49054,1,0,no
49055,0,1,no
49056,0,0,yes
49057,0,0,yes
49058,1,0,no
49059,1,1,yes
49060,0,0,yes
49061,0,0,yes
49062,0,0,yes
49063,0,1,no
49064,0,1,no
49065,0,1,no
49066,0,0,yes
49067,1,0,no
49068,0,0,yes
49069,0,0,yes
49070,0,1,no
49071,1,0,no
49072,0,0,yes
49073,0,1,no
49074,0,1,no
49075,0,1,no
49076,0,0,yes
49077,0,1,no
49078,0,0,yes
49079,1,0,no
49080,0,1,no
49081,0,1,no
49082,0,0,yes
49083,0,1,no
49084,0,0,yes
49085,0,1,no
49086,0,0,yes
49087,1,0,no
49088,1,1,yes
49089,1,0,no
49090,0,1,no
49091,0,1,no
49092,1,1,yes
49093,1,1,yes
49094,1,1,yes
49095,0,0,yes
49096,0,1,no
49097,1,0,no
49098,0,0,yes
49099,1,1,yes
49100,1,1,yes
49101,0,1,no
49102,1,0,no
49103,1,0,no
49104,1,1,yes
49105,1,1,yes
49106,0,1,no
49107,equal,0,no
49108,0,0,yes
49109,1,0,no
49110,1,0,no
49111,0,0,yes
49112,0,1,no
49113,1,0,no
49114,0,0,yes
49115,1,0,no
49116,0,0,yes
49117,1,0,no
49118,1,0,no
49119,0,0,yes
49120,1,1,yes
49121,0,1,no
49122,0,0,yes
49123,0,0,yes
49124,0,0,yes
49125,0,0,yes
49126,1,1,yes
49127,0,0,yes
49128,0,0,yes
49129,1,1,yes
49130,1,0,no
49131,1,1,yes
49132,0,1,no
49133,1,0,no
49134,0,0,yes
49135,0,1,no
49136,1,1,yes
49137,1,1,yes
49138,0,0,yes
49139,0,0,yes
49140,0,1,no
49141,1,0,no
49142,0,1,no
49143,1,1,yes
49144,1,0,no
49145,0,1,no
49146,0,0,yes
49147,0,0,yes
49148,0,1,no
49149,0,0,yes
49150,1,1,yes
49151,0,0,yes
49152,1,0,no
49153,0,0,yes
49154,1,0,no
49155,1,0,no
49156,0,1,no
49157,1,0,no
49158,equal,0,no
49159,1,0,no
49160,1,1,yes
49161,0,1,no
49162,1,0,no
49163,1,0,no
49164,0,0,yes
49165,0,0,yes
49166,0,0,yes
49167,0,1,no
49168,0,0,yes
49169,1,0,no
49170,1,0,no
49171,1,0,no
49172,0,1,no
49173,0,0,yes
49174,0,0,yes
49175,0,0,yes
49176,1,1,yes
49177,0,1,no
49178,0,1,no
49179,0,0,yes
49180,1,1,yes
49181,0,1,no
49182,0,1,no
49183,0,0,yes
49184,0,1,no
49185,1,1,yes
49186,0,1,no
49187,1,1,yes
49188,0,1,no
49189,0,1,no
49190,1,1,yes
49191,1,0,no
49192,1,0,no
49193,1,1,yes
49194,0,0,yes
49195,1,0,no
49196,1,0,no
49197,0,0,yes
49198,1,0,no
49199,0,0,yes
49200,0,0,yes
49201,1,0,no
49202,0,1,no
49203,1,0,no
49204,0,0,yes
49205,1,1,yes
49206,1,0,no
49207,1,0,no
49208,0,0,yes
49209,1,1,yes
49210,1,0,no
49211,1,1,yes
49212,0,1,no
49213,0,1,no
49214,1,0,no
49215,1,0,no
49216,0,1,no
49217,0,0,yes
49218,0,0,yes
49219,0,1,no
49220,1,0,no
49221,0,0,yes
49222,0,1,no
49223,0,0,yes
49224,1,0,no
49225,0,0,yes
49226,0,1,no
49227,0,1,no
49228,0,0,yes
49229,1,1,yes
49230,0,0,yes
49231,1,0,no
49232,0,1,no
49233,1,0,no
49234,1,1,yes
49235,1,1,yes
49236,0,1,no
49237,0,equal,no
49238,1,0,no
49239,1,0,no
49240,0,0,yes
49241,1,1,yes
49242,0,0,yes
49243,1,0,no
49244,0,1,no
49245,1,0,no
49246,0,1,no
49247,1,0,no
49248,0,0,yes
49249,1,0,no
49250,0,0,yes
49251,0,1,no
49252,0,1,no
49253,1,0,no
49254,1,0,no
49255,1,0,no
49256,1,1,yes
49257,1,1,yes
49258,0,0,yes
49259,0,0,yes
49260,0,1,no
49261,0,0,yes
49262,0,0,yes
49263,1,0,no
49264,0,1,no
49265,equal,0,no
49266,1,1,yes
49267,1,1,yes
49268,0,1,no
49269,0,0,yes
49270,0,1,no
49271,0,1,no
49272,0,1,no
49273,0,1,no
49274,0,0,yes
49275,0,0,yes
49276,0,0,yes
49277,1,1,yes
49278,0,0,yes
49279,1,0,no
49280,0,0,yes
49281,1,0,no
49282,0,0,yes
49283,0,0,yes
49284,0,1,no
49285,0,0,yes
49286,1,0,no
49287,0,1,no
49288,1,0,no
49289,1,1,yes
49290,1,0,no
49291,0,1,no
49292,1,1,yes
49293,1,1,yes
49294,0,1,no
49295,1,0,no
49296,0,0,yes
49297,1,0,no
49298,0,1,no
49299,0,0,yes
49300,1,0,no
49301,1,0,no
49302,1,0,no
49303,0,1,no
49304,0,0,yes
49305,1,0,no
49306,1,0,no
49307,0,1,no
49308,1,1,yes
49309,1,1,yes
49310,0,0,yes
49311,0,1,no
49312,1,0,no
49313,1,1,yes
49314,1,0,no
49315,1,1,yes
49316,0,0,yes
49317,0,1,no
49318,0,1,no
49319,0,0,yes
49320,1,0,no
49321,0,0,yes
49322,0,0,yes
49323,1,0,no
49324,1,1,yes
49325,0,1,no
49326,1,1,yes
49327,1,0,no
49328,0,1,no
49329,0,0,yes
49330,0,0,yes
49331,1,1,yes
49332,1,1,yes
49333,0,0,yes
49334,0,1,no
49335,0,1,no
49336,0,1,no
49337,0,1,no
49338,0,1,no
49339,0,0,yes
49340,1,0,no
49341,1,0,no
49342,1,1,yes
49343,0,0,yes
49344,1,1,yes
49345,1,0,no
49346,1,1,yes
49347,1,0,no
49348,0,1,no
49349,equal,1,no
49350,0,1,no
49351,1,0,no
49352,0,0,yes
49353,1,0,no
49354,0,1,no
49355,0,0,yes
49356,1,0,no
49357,1,1,yes
49358,1,0,no
49359,1,0,no
49360,1,0,no
49361,1,0,no
49362,1,0,no
49363,0,0,yes
49364,1,1,yes
49365,1,0,no
49366,0,1,no
49367,1,0,no
49368,1,0,no
49369,1,1,yes
49370,0,1,no
49371,0,0,yes
49372,1,1,yes
49373,0,1,no
49374,0,0,yes
49375,0,1,no
49376,1,1,yes
49377,0,0,yes
49378,1,0,no
49379,0,1,no
49380,1,0,no
49381,0,1,no
49382,1,0,no
49383,0,0,yes
49384,0,0,yes
49385,1,1,yes
49386,0,0,yes
49387,1,1,yes
49388,1,1,yes
49389,0,1,no
49390,0,0,yes
49391,0,1,no
49392,0,1,no
49393,1,0,no
49394,0,1,no
49395,1,1,yes
49396,1,1,yes
49397,1,1,yes
49398,1,0,no
49399,1,0,no
49400,1,1,yes
49401,1,1,yes
49402,0,1,no
49403,0,0,yes
49404,1,0,no
49405,1,1,yes
49406,0,0,yes
49407,1,0,no
49408,1,1,yes
49409,1,1,yes
49410,0,1,no
49411,0,0,yes
49412,1,1,yes
49413,0,1,no
49414,1,1,yes
49415,1,1,yes
49416,1,0,no
49417,1,1,yes
49418,1,0,no
49419,0,1,no
49420,0,1,no
49421,1,0,no
49422,0,1,no
49423,0,0,yes
49424,1,0,no
49425,0,0,yes
49426,0,0,yes
49427,1,0,no
49428,1,1,yes
49429,0,0,yes
49430,0,1,no
49431,1,0,no
49432,1,0,no
49433,1,1,yes
49434,1,1,yes
49435,1,1,yes
49436,1,equal,no
49437,1,1,yes
49438,0,0,yes
49439,1,0,no
49440,0,1,no
49441,0,0,yes
49442,0,1,no
49443,0,1,no
49444,0,0,yes
49445,1,0,no
49446,0,0,yes
49447,0,0,yes
49448,1,0,no
49449,0,1,no
49450,0,0,yes
49451,1,0,no
49452,0,1,no
49453,1,1,yes
49454,0,0,yes
49455,0,1,no
49456,1,0,no
49457,1,0,no
49458,1,0,no
49459,0,0,yes
49460,1,0,no
49461,0,0,yes
49462,1,0,no
49463,1,1,yes
49464,0,0,yes
49465,0,1,no
49466,1,1,yes
49467,0,1,no
49468,1,0,no
49469,0,0,yes
49470,0,0,yes
49471,1,1,yes
49472,1,0,no
49473,0,1,no
49474,1,1,yes
49475,0,1,no
49476,1,1,yes
49477,0,0,yes
49478,1,0,no
49479,1,0,no
49480,0,0,yes
49481,1,1,yes
49482,1,1,yes
49483,0,1,no
49484,1,0,no
49485,1,0,no
49486,0,0,yes
49487,1,0,no
49488,0,0,yes
49489,1,1,yes
49490,0,0,yes
49491,1,0,no
49492,0,1,no
49493,0,0,yes
49494,0,1,no
49495,1,1,yes
49496,0,0,yes
49497,1,1,yes
49498,0,1,no
49499,0,1,no
49500,1,0,no
49501,1,0,no
49502,0,0,yes
49503,0,1,no
49504,1,1,yes
49505,1,1,yes
49506,0,1,no
49507,1,0,no
49508,1,0,no
49509,1,0,no
49510,1,0,no
49511,0,0,yes
49512,0,1,no
49513,1,1,yes
49514,1,0,no
49515,1,1,yes
49516,1,1,yes
49517,0,1,no
49518,1,1,yes
49519,0,1,no
49520,1,1,yes
49521,0,1,no
49522,1,0,no
49523,1,1,yes
49524,0,1,no
49525,1,1,yes
49526,0,0,yes
49527,1,1,yes
49528,0,1,no
49529,1,1,yes
49530,0,0,yes
49531,0,0,yes
49532,1,1,yes
49533,0,0,yes
49534,0,1,no
49535,1,1,yes
49536,1,1,yes
49537,0,1,no
49538,1,0,no
49539,0,equal,no
49540,0,1,no
49541,1,1,yes
49542,1,1,yes
49543,0,1,no
49544,0,0,yes
49545,1,0,no
49546,1,0,no
49547,1,1,yes
49548,0,0,yes
49549,1,1,yes
49550,1,0,no
49551,0,1,no
49552,0,0,yes
49553,0,1,no
49554,1,0,no
49555,0,1,no
49556,1,0,no
49557,0,1,no
49558,0,0,yes
49559,0,1,no
49560,1,1,yes
49561,1,0,no
49562,1,0,no
49563,0,1,no
49564,0,0,yes
49565,1,0,no
49566,1,1,yes
49567,1,1,yes
49568,0,0,yes
49569,0,1,no
49570,0,1,no
49571,0,1,no
49572,1,0,no
49573,0,1,no
49574,0,0,yes
49575,0,1,no
49576,1,1,yes
49577,1,0,no
49578,0,0,yes
49579,1,1,yes
49580,0,0,yes
49581,1,0,no
49582,1,1,yes
49583,0,0,yes
49584,0,1,no
49585,0,1,no
49586,1,0,no
49587,1,0,no
49588,1,0,no
49589,0,1,no
49590,0,0,yes
49591,1,0,no
49592,1,1,yes
49593,0,1,no
49594,1,0,no
49595,0,0,yes
49596,1,0,no
49597,1,1,yes
49598,1,1,yes
49599,1,0,no
49600,equal,1,no
49601,1,0,no
49602,0,1,no
49603,1,0,no
49604,0,1,no
49605,0,0,yes
49606,1,1,yes
49607,1,1,yes
49608,0,0,yes
49609,1,1,yes
49610,0,1,no
49611,1,1,yes
49612,equal,1,no
49613,0,0,yes
49614,1,1,yes
49615,1,1,yes
49616,0,1,no
49617,0,1,no
49618,1,0,no
49619,0,1,no
49620,1,1,yes
49621,1,0,no
49622,1,0,no
49623,1,1,yes
49624,1,0,no
49625,1,0,no
49626,1,1,yes
49627,0,0,yes
49628,1,1,yes
49629,0,0,yes
49630,1,1,yes
49631,1,1,yes
49632,1,0,no
49633,1,0,no
49634,1,1,yes
49635,1,0,no
49636,0,1,no
49637,1,1,yes
49638,0,0,yes
49639,1,1,yes
49640,1,1,yes
49641,0,1,no
49642,0,1,no
49643,1,1,yes
49644,0,1,no
49645,0,0,yes
49646,1,1,yes
49647,0,1,no
49648,0,0,yes
49649,1,1,yes
49650,0,1,no
49651,0,0,yes
49652,1,1,yes
49653,1,0,no
49654,1,1,yes
49655,0,1,no
49656,0,1,no
49657,0,1,no
49658,1,1,yes
49659,0,1,no
49660,0,0,yes
49661,1,1,yes
49662,0,1,no
49663,0,1,no
49664,1,0,no
49665,0,1,no
49666,1,1,yes
49667,0,1,no
49668,0,0,yes
49669,1,1,yes
49670,0,1,no
49671,1,0,no
49672,0,1,no
49673,0,0,yes
49674,1,0,no
49675,0,1,no
49676,0,0,yes
49677,0,1,no
49678,0,0,yes
49679,0,0,yes
49680,0,1,no
49681,1,0,no
49682,0,1,no
49683,1,1,yes
49684,1,1,yes
49685,0,1,no
49686,0,1,no
49687,1,0,no
49688,1,0,no
49689,0,1,no
49690,0,0,yes
49691,0,1,no
49692,0,0,yes
49693,1,0,no
49694,0,0,yes
49695,0,0,yes
49696,1,0,no
49697,0,0,yes
49698,1,0,no
49699,1,0,no
49700,0,0,yes
49701,1,1,yes
49702,0,1,no
49703,1,1,yes
49704,0,0,yes
49705,1,0,no
49706,0,0,yes
49707,1,0,no
49708,0,0,yes
49709,0,0,yes
49710,0,0,yes
49711,1,1,yes
49712,0,1,no
49713,0,0,yes
49714,1,1,yes
49715,0,1,no
49716,0,1,no
49717,0,0,yes
49718,1,1,yes
49719,1,0,no
49720,0,1,no
49721,1,1,yes
49722,0,0,yes
49723,0,1,no
49724,0,1,no
49725,0,1,no
49726,0,0,yes
49727,0,0,yes
49728,1,1,yes
49729,1,0,no
49730,0,0,yes
49731,1,0,no
49732,1,1,yes
49733,1,1,yes
49734,0,1,no
49735,1,0,no
49736,1,0,no
49737,0,1,no
49738,1,1,yes
49739,0,0,yes
49740,1,1,yes
49741,0,1,no
49742,0,0,yes
49743,1,1,yes
49744,0,1,no
49745,0,1,no
49746,1,0,no
49747,0,0,yes
49748,1,1,yes
49749,0,0,yes
49750,1,0,no
49751,0,1,no
49752,1,1,yes
49753,0,1,no
49754,0,1,no
49755,1,1,yes
49756,0,1,no
49757,1,0,no
49758,1,1,yes
49759,1,0,no
49760,0,0,yes
49761,1,0,no
49762,0,1,no
49763,0,0,yes
49764,1,0,no
49765,1,0,no
49766,1,0,no
49767,1,0,no
49768,1,0,no
49769,1,0,no
49770,1,0,no
49771,1,1,yes
49772,0,1,no
49773,1,0,no
49774,1,1,yes
49775,0,0,yes
49776,0,0,yes
49777,1,1,yes
49778,0,0,yes
49779,1,0,no
49780,0,1,no
49781,0,1,no
49782,1,0,no
49783,0,0,yes
49784,1,0,no
49785,0,1,no
49786,0,1,no
49787,0,1,no
49788,1,1,yes
49789,0,0,yes
49790,1,0,no
49791,1,0,no
49792,0,1,no
49793,0,0,yes
49794,1,0,no
49795,0,1,no
49796,1,0,no
49797,1,0,no
49798,1,1,yes
49799,0,0,yes
49800,0,1,no
49801,1,0,no
49802,1,0,no
49803,1,1,yes
49804,1,1,yes
49805,1,0,no
49806,0,0,yes
49807,0,1,no
49808,1,0,no
49809,0,0,yes
49810,0,0,yes
49811,0,0,yes
49812,1,1,yes
49813,1,0,no
49814,0,1,no
49815,1,0,no
49816,1,1,yes
49817,0,1,no
49818,1,0,no
49819,1,0,no
49820,1,0,no
49821,1,0,no
49822,0,0,yes
49823,1,0,no
49824,1,0,no
49825,1,0,no
49826,1,1,yes
49827,0,1,no
49828,0,0,yes
49829,1,0,no
49830,0,0,yes
49831,0,1,no
49832,0,0,yes
49833,0,0,yes
49834,1,0,no
49835,1,0,no
49836,1,0,no
49837,1,1,yes
49838,0,1,no
49839,0,1,no
49840,0,0,yes
49841,0,1,no
49842,0,1,no
49843,0,1,no
49844,0,1,no
49845,1,0,no
49846,0,1,no
49847,1,0,no
49848,1,0,no
49849,0,1,no
49850,0,1,no
49851,1,1,yes
49852,1,0,no
49853,0,0,yes
49854,0,0,yes
49855,0,1,no
49856,0,0,yes
49857,0,0,yes
49858,1,1,yes
49859,0,1,no
49860,1,0,no
49861,0,1,no
49862,1,1,yes
49863,0,1,no
49864,0,0,yes
49865,0,0,yes
49866,0,0,yes
49867,0,1,no
49868,1,1,yes
49869,0,0,yes
49870,1,0,no
49871,1,0,no
49872,0,1,no
49873,1,0,no
49874,0,0,yes
49875,1,1,yes
49876,0,0,yes
49877,0,1,no
49878,1,1,yes
49879,1,1,yes
49880,1,0,no
49881,0,0,yes
49882,1,0,no
49883,0,0,yes
49884,1,0,no
49885,1,0,no
49886,0,0,yes
49887,1,0,no
49888,1,equal,no
49889,1,1,yes
49890,1,0,no
49891,0,1,no
49892,0,1,no
49893,0,0,yes
49894,1,1,yes
49895,0,1,no
49896,0,0,yes
49897,0,0,yes
49898,0,1,no
49899,0,1,no
49900,0,1,no
49901,0,0,yes
49902,1,1,yes
49903,1,1,yes
49904,1,1,yes
49905,0,0,yes
49906,0,0,yes
49907,1,1,yes
49908,0,0,yes
49909,0,0,yes
49910,0,0,yes
49911,0,0,yes
49912,0,0,yes
49913,0,0,yes
49914,1,0,no
49915,0,0,yes
49916,0,1,no
49917,0,0,yes
49918,0,0,yes
49919,1,0,no
49920,1,1,yes
49921,0,0,yes
49922,1,1,yes
49923,0,0,yes
49924,1,0,no
49925,1,1,yes
49926,0,0,yes
49927,1,0,no
49928,1,0,no
49929,0,0,yes
49930,1,1,yes
49931,1,0,no
49932,0,1,no
49933,0,0,yes
49934,1,1,yes
49935,1,1,yes
49936,1,0,no
49937,0,0,yes
49938,0,1,no
49939,1,0,no
49940,1,0,no
49941,1,0,no
49942,0,1,no
49943,1,0,no
49944,0,1,no
49945,0,1,no
49946,1,0,no
49947,1,1,yes
49948,0,0,yes
49949,0,0,yes
49950,1,1,yes
49951,1,1,yes
49952,0,1,no
49953,1,1,yes
49954,0,0,yes
49955,0,0,yes
49956,0,1,no
49957,1,0,no
49958,0,1,no
49959,0,0,yes
49960,0,0,yes
49961,0,0,yes
49962,0,1,no
49963,0,0,yes
49964,0,1,no
49965,1,1,yes
49966,1,0,no
49967,1,0,no
49968,0,1,no
49969,1,1,yes
49970,1,1,yes
49971,0,1,no
49972,0,1,no
49973,0,0,yes
49974,0,0,yes
49975,0,0,yes
49976,0,0,yes
49977,1,1,yes
49978,0,0,yes
49979,0,0,yes
49980,1,1,yes
49981,1,0,no
49982,1,0,no
49983,0,0,yes
49984,1,1,yes
49985,1,1,yes
49986,0,1,no
49987,1,0,no
49988,1,1,yes
49989,1,0,no
49990,0,1,no
49991,0,1,no
49992,1,1,yes
49993,0,0,yes
49994,0,0,yes
49995,1,0,no
49996,0,1,no
49997,0,1,no
49998,0,1,no
49999,0,1,no
50000,1,1,yes
50001,1,1,yes
50002,0,0,yes
50003,0,1,no
50004,1,0,no
50005,1,0,no
50006,0,0,yes
50007,1,1,yes
50008,1,0,no
50009,1,0,no
50010,0,1,no
50011,0,1,no
50012,1,1,yes
50013,0,0,yes
50014,1,1,yes
50015,1,1,yes
50016,0,0,yes
50017,0,1,no
50018,0,0,yes
50019,0,1,no
50020,1,0,no
50021,1,1,yes
50022,1,0,no
50023,1,0,no
50024,1,0,no
50025,0,1,no
50026,0,1,no
50027,0,0,yes
50028,1,0,no
50029,1,1,yes
50030,0,1,no
50031,1,0,no
50032,1,1,yes
50033,1,0,no
50034,1,1,yes
50035,1,1,yes
50036,0,1,no
50037,1,1,yes
50038,0,0,yes
50039,0,0,yes
50040,0,0,yes
50041,0,1,no
50042,1,1,yes
50043,0,1,no
50044,1,1,yes
50045,1,0,no
50046,0,0,yes
50047,1,0,no
50048,1,0,no
50049,0,1,no
50050,1,1,yes
50051,1,0,no
50052,1,1,yes
50053,1,0,no
50054,1,0,no
50055,0,0,yes
50056,0,0,yes
50057,1,0,no
50058,0,1,no
50059,1,0,no
50060,1,0,no
50061,1,1,yes
50062,1,1,yes
50063,0,1,no
50064,1,1,yes
50065,0,0,yes
50066,1,1,yes
50067,0,0,yes
50068,0,1,no
50069,0,0,yes
50070,0,1,no
50071,0,0,yes
50072,equal,0,no
50073,0,1,no
50074,0,1,no
50075,1,0,no
50076,0,1,no
50077,0,1,no
50078,0,1,no
50079,1,0,no
50080,1,1,yes
50081,1,0,no
50082,1,1,yes
50083,0,1,no
50084,1,0,no
50085,0,1,no
50086,0,0,yes
50087,0,0,yes
50088,0,1,no
50089,0,1,no
50090,0,0,yes
50091,1,0,no
50092,1,1,yes
50093,0,0,yes
50094,1,0,no
50095,1,1,yes
50096,0,0,yes
50097,0,0,yes
50098,0,0,yes
50099,0,1,no
50100,0,0,yes
50101,0,1,no
50102,1,0,no
50103,0,1,no
50104,1,0,no
50105,0,1,no
50106,1,0,no
50107,0,1,no
50108,0,0,yes
50109,0,0,yes
50110,0,1,no
50111,0,1,no
50112,0,1,no
50113,0,1,no
50114,1,0,no
50115,0,1,no
50116,1,1,yes
50117,1,1,yes
50118,0,1,no
50119,1,0,no
50120,0,1,no
50121,0,1,no
50122,0,0,yes
50123,1,1,yes
50124,1,1,yes
50125,1,0,no
50126,1,1,yes
50127,0,1,no
50128,1,1,yes
50129,0,0,yes
50130,1,0,no
50131,1,1,yes
50132,1,0,no
50133,1,0,no
50134,0,1,no
50135,1,0,no
50136,1,1,yes
50137,0,0,yes
50138,1,1,yes
50139,1,0,no
50140,1,0,no
50141,1,1,yes
50142,1,0,no
50143,0,1,no
50144,1,1,yes
50145,0,1,no
50146,0,0,yes
50147,1,0,no
50148,1,1,yes
50149,1,1,yes
50150,1,1,yes
50151,0,1,no
50152,1,1,yes
50153,1,1,yes
50154,0,1,no
50155,0,1,no
50156,0,0,yes
50157,1,1,yes
50158,1,1,yes
50159,1,1,yes
50160,1,0,no
50161,0,1,no
50162,1,1,yes
50163,1,0,no
50164,1,1,yes
50165,0,0,yes
50166,1,0,no
50167,1,0,no
50168,1,1,yes
50169,0,1,no
50170,1,1,yes
50171,0,1,no
50172,0,1,no
50173,1,0,no
50174,1,1,yes
50175,0,0,yes
50176,0,0,yes
50177,1,1,yes
50178,1,0,no
50179,1,1,yes
50180,1,0,no
50181,1,1,yes
50182,1,1,yes
50183,0,0,yes
50184,1,1,yes
50185,1,1,yes
50186,0,1,no
50187,0,0,yes
50188,1,0,no
50189,0,1,no
50190,1,0,no
50191,1,0,no
50192,1,0,no
50193,0,1,no
