bit_position,zeros_count,ones_count,majority,stability
20962,0,20,1,1.0
20963,19,1,0,0.95
20964,14,6,0,0.7
20965,0,20,1,1.0
20966,0,20,1,1.0
20967,0,20,1,1.0
20968,0,20,1,1.0
20969,0,20,1,1.0
20970,0,20,1,1.0
20971,0,20,1,1.0
20972,0,20,1,1.0
20973,20,0,0,1.0
20974,20,0,0,1.0
20975,20,0,0,1.0
20976,20,0,0,1.0
20977,9,11,1,0.55
20978,0,20,1,1.0
20979,1,19,1,0.95
20980,0,20,1,1.0
20981,20,0,0,1.0
20982,20,0,0,1.0
20983,1,19,1,0.95
20984,5,15,1,0.75
20985,3,17,1,0.85
20986,20,0,0,1.0
20987,20,0,0,1.0
20988,20,0,0,1.0
20989,0,20,1,1.0
20990,0,20,1,1.0
20991,20,0,0,1.0
20992,0,20,1,1.0
20993,20,0,0,1.0
20994,0,20,1,1.0
20995,0,20,1,1.0
20996,20,0,0,1.0
20997,20,0,0,1.0
20998,3,17,1,0.85
20999,17,3,0,0.85
21000,20,0,0,1.0
21001,0,20,1,1.0
21002,20,0,0,1.0
21003,20,0,0,1.0
21004,0,20,1,1.0
21005,0,20,1,1.0
21006,0,20,1,1.0
21007,0,20,1,1.0
21008,8,12,1,0.6
21009,8,12,1,0.6
21010,0,20,1,1.0
21011,0,20,1,1.0
21012,0,20,1,1.0
21013,19,1,0,0.95
21014,0,20,1,1.0
21015,0,20,1,1.0
21016,0,20,1,1.0
21017,0,20,1,1.0
21018,20,0,0,1.0
21019,0,20,1,1.0
21020,0,20,1,1.0
21021,0,20,1,1.0
21022,0,20,1,1.0
21023,20,0,0,1.0
21024,0,20,1,1.0
21025,0,20,1,1.0
21026,20,0,0,1.0
21027,20,0,0,1.0
21028,0,20,1,1.0
21029,0,20,1,1.0
21030,18,2,0,0.9
21031,0,20,1,1.0
21032,20,0,0,1.0
21033,0,20,1,1.0
21034,19,1,0,0.95
21035,0,20,1,1.0
21036,20,0,0,1.0
21037,0,20,1,1.0
21038,20,0,0,1.0
21039,20,0,0,1.0
21040,0,20,1,1.0
21041,0,20,1,1.0
21042,20,0,0,1.0
21043,0,20,1,1.0
21044,16,4,0,0.8
21045,20,0,0,1.0
21046,20,0,0,1.0
21047,20,0,0,1.0
21048,0,20,1,1.0
21049,0,20,1,1.0
21050,0,20,1,1.0
21051,0,20,1,1.0
21052,0,20,1,1.0
21053,20,0,0,1.0
21054,7,13,1,0.65
21055,0,20,1,1.0
21056,20,0,0,1.0
21057,0,20,1,1.0
21058,20,0,0,1.0
21059,20,0,0,1.0
21060,4,16,1,0.8
21061,0,20,1,1.0
21062,20,0,0,1.0
21063,0,20,1,1.0
21064,0,20,1,1.0
21065,0,20,1,1.0
21066,20,0,0,1.0
21067,0,20,1,1.0
21068,0,20,1,1.0
21069,4,16,1,0.8
21070,20,0,0,1.0
21071,20,0,0,1.0
21072,0,20,1,1.0
21073,20,0,0,1.0
21074,17,3,0,0.85
21075,0,20,1,1.0
21076,0,20,1,1.0
21077,20,0,0,1.0
21078,20,0,0,1.0
21079,20,0,0,1.0
21080,20,0,0,1.0
21081,0,20,1,1.0
21082,0,20,1,1.0
21083,5,15,1,0.75
21084,20,0,0,1.0
21085,1,19,1,0.95
21086,0,20,1,1.0
21087,0,20,1,1.0
21088,20,0,0,1.0
21089,20,0,0,1.0
21090,0,20,1,1.0
21091,20,0,0,1.0
21092,20,0,0,1.0
21093,0,20,1,1.0
21094,0,20,1,1.0
21095,20,0,0,1.0
21096,20,0,0,1.0
21097,20,0,0,1.0
21098,1,19,1,0.95
21099,4,16,1,0.8
21100,0,20,1,1.0
21101,11,9,0,0.55
21102,20,0,0,1.0
21103,20,0,0,1.0
21104,19,1,0,0.95
21105,7,13,1,0.65
21106,0,20,1,1.0
21107,20,0,0,1.0
21108,0,20,1,1.0
21109,20,0,0,1.0
21110,4,16,1,0.8
21111,0,20,1,1.0
21112,1,19,1,0.95
21113,11,9,0,0.55
21114,1,19,1,0.95
21115,20,0,0,1.0
21116,20,0,0,1.0
21117,1,19,1,0.95
21118,20,0,0,1.0
21119,20,0,0,1.0
21120,20,0,0,1.0
21121,20,0,0,1.0
21122,0,20,1,1.0
21123,1,19,1,0.95
21124,20,0,0,1.0
21125,20,0,0,1.0
21126,20,0,0,1.0
21127,0,20,1,1.0
21128,20,0,0,1.0
21129,0,20,1,1.0
21130,0,20,1,1.0
21131,20,0,0,1.0
21132,0,20,1,1.0
21133,19,1,0,0.95
21134,0,20,1,1.0
21135,20,0,0,1.0
21136,20,0,0,1.0
21137,20,0,0,1.0
21138,0,20,1,1.0
21139,10,10,equal,0.5
21140,0,20,1,1.0
21141,0,20,1,1.0
21142,17,3,0,0.85
21143,20,0,0,1.0
21144,20,0,0,1.0
21145,20,0,0,1.0
21146,0,20,1,1.0
21147,20,0,0,1.0
21148,20,0,0,1.0
21149,10,10,equal,0.5
21150,0,20,1,1.0
21151,20,0,0,1.0
21152,20,0,0,1.0
21153,1,19,1,0.95
21154,20,0,0,1.0
21155,0,20,1,1.0
21156,20,0,0,1.0
21157,1,19,1,0.95
21158,0,20,1,1.0
21159,18,2,0,0.9
21160,20,0,0,1.0
21161,0,20,1,1.0
21162,0,20,1,1.0
21163,20,0,0,1.0
21164,0,20,1,1.0
21165,20,0,0,1.0
21166,18,2,0,0.9
21167,20,0,0,1.0
21168,0,20,1,1.0
21169,20,0,0,1.0
21170,20,0,0,1.0
21171,0,20,1,1.0
21172,0,20,1,1.0
21173,20,0,0,1.0
21174,0,20,1,1.0
21175,1,19,1,0.95
21176,20,0,0,1.0
21177,20,0,0,1.0
21178,0,20,1,1.0
21179,20,0,0,1.0
21180,14,6,0,0.7
21181,0,20,1,1.0
21182,0,20,1,1.0
21183,20,0,0,1.0
21184,20,0,0,1.0
21185,20,0,0,1.0
21186,20,0,0,1.0
21187,0,20,1,1.0
21188,0,20,1,1.0
21189,0,20,1,1.0
21190,7,13,1,0.65
21191,0,20,1,1.0
21192,2,18,1,0.9
21193,20,0,0,1.0
21194,0,20,1,1.0
21195,0,20,1,1.0
21196,0,20,1,1.0
21197,2,18,1,0.9
21198,20,0,0,1.0
21199,0,20,1,1.0
21200,20,0,0,1.0
21201,20,0,0,1.0
21202,18,2,0,0.9
21203,20,0,0,1.0
21204,19,1,0,0.95
21205,3,17,1,0.85
21206,6,14,1,0.7
21207,19,1,0,0.95
21208,18,2,0,0.9
21209,20,0,0,1.0
21210,0,20,1,1.0
21211,0,20,1,1.0
21212,0,20,1,1.0
21213,3,17,1,0.85
21214,0,20,1,1.0
21215,0,20,1,1.0
21216,17,3,0,0.85
21217,0,20,1,1.0
21218,0,20,1,1.0
21219,20,0,0,1.0
21220,8,12,1,0.6
21221,0,20,1,1.0
21222,20,0,0,1.0
21223,20,0,0,1.0
21224,0,20,1,1.0
21225,1,19,1,0.95
21226,11,9,0,0.55
21227,1,19,1,0.95
21228,0,20,1,1.0
21229,20,0,0,1.0
21230,18,2,0,0.9
21231,20,0,0,1.0
21232,20,0,0,1.0
21233,12,8,0,0.6
21234,0,20,1,1.0
21235,20,0,0,1.0
21236,0,20,1,1.0
21237,3,17,1,0.85
21238,20,0,0,1.0
21239,0,20,1,1.0
21240,20,0,0,1.0
21241,20,0,0,1.0
21242,0,20,1,1.0
21243,18,2,0,0.9
21244,0,20,1,1.0
21245,20,0,0,1.0
21246,20,0,0,1.0
21247,20,0,0,1.0
21248,0,20,1,1.0
21249,19,1,0,0.95
21250,0,20,1,1.0
21251,0,20,1,1.0
21252,0,20,1,1.0
21253,20,0,0,1.0
21254,2,18,1,0.9
21255,12,8,0,0.6
21256,20,0,0,1.0
21257,0,20,1,1.0
21258,20,0,0,1.0
21259,20,0,0,1.0
21260,20,0,0,1.0
21261,20,0,0,1.0
21262,20,0,0,1.0
21263,20,0,0,1.0
21264,4,16,1,0.8
21265,0,20,1,1.0
21266,20,0,0,1.0
21267,0,20,1,1.0
21268,20,0,0,1.0
21269,8,12,1,0.6
21270,0,20,1,1.0
21271,20,0,0,1.0
21272,0,20,1,1.0
21273,20,0,0,1.0
21274,20,0,0,1.0
21275,17,3,0,0.85
21276,0,20,1,1.0
21277,0,20,1,1.0
21278,0,20,1,1.0
21279,1,19,1,0.95
21280,0,20,1,1.0
21281,2,18,1,0.9
21282,20,0,0,1.0
21283,0,20,1,1.0
21284,19,1,0,0.95
21285,0,20,1,1.0
21286,20,0,0,1.0
21287,0,20,1,1.0
21288,2,18,1,0.9
21289,0,20,1,1.0
21290,12,8,0,0.6
21291,20,0,0,1.0
21292,0,20,1,1.0
21293,20,0,0,1.0
21294,0,20,1,1.0
21295,3,17,1,0.85
21296,0,20,1,1.0
21297,20,0,0,1.0
21298,0,20,1,1.0
21299,0,20,1,1.0
21300,0,20,1,1.0
21301,20,0,0,1.0
21302,20,0,0,1.0
21303,12,8,0,0.6
21304,18,2,0,0.9
21305,0,20,1,1.0
21306,20,0,0,1.0
21307,0,20,1,1.0
21308,20,0,0,1.0
21309,20,0,0,1.0
21310,20,0,0,1.0
21311,20,0,0,1.0
21312,0,20,1,1.0
21313,20,0,0,1.0
21314,20,0,0,1.0
21315,6,14,1,0.7
21316,19,1,0,0.95
21317,0,20,1,1.0
21318,20,0,0,1.0
21319,0,20,1,1.0
21320,20,0,0,1.0
21321,20,0,0,1.0
21322,0,20,1,1.0
21323,20,0,0,1.0
21324,0,20,1,1.0
21325,0,20,1,1.0
21326,20,0,0,1.0
21327,20,0,0,1.0
21328,0,20,1,1.0
21329,20,0,0,1.0
21330,20,0,0,1.0
21331,0,20,1,1.0
21332,0,20,1,1.0
21333,20,0,0,1.0
21334,20,0,0,1.0
21335,0,20,1,1.0
21336,0,20,1,1.0
21337,20,0,0,1.0
21338,14,6,0,0.7
21339,0,20,1,1.0
21340,0,20,1,1.0
21341,1,19,1,0.95
21342,19,1,0,0.95
21343,20,0,0,1.0
21344,20,0,0,1.0
21345,19,1,0,0.95
21346,20,0,0,1.0
21347,20,0,0,1.0
21348,4,16,1,0.8
21349,20,0,0,1.0
21350,20,0,0,1.0
21351,4,16,1,0.8
21352,0,20,1,1.0
21353,0,20,1,1.0
21354,20,0,0,1.0
21355,19,1,0,0.95
21356,0,20,1,1.0
21357,20,0,0,1.0
21358,3,17,1,0.85
21359,18,2,0,0.9
21360,10,10,equal,0.5
21361,20,0,0,1.0
21362,20,0,0,1.0
21363,20,0,0,1.0
21364,12,8,0,0.6
21365,20,0,0,1.0
21366,20,0,0,1.0
21367,20,0,0,1.0
21368,20,0,0,1.0
21369,20,0,0,1.0
21370,20,0,0,1.0
21371,19,1,0,0.95
21372,20,0,0,1.0
21373,0,20,1,1.0
21374,3,17,1,0.85
21375,20,0,0,1.0
21376,17,3,0,0.85
21377,0,20,1,1.0
21378,20,0,0,1.0
21379,0,20,1,1.0
21380,20,0,0,1.0
21381,20,0,0,1.0
21382,20,0,0,1.0
21383,0,20,1,1.0
21384,20,0,0,1.0
21385,0,20,1,1.0
21386,8,12,1,0.6
21387,0,20,1,1.0
21388,14,6,0,0.7
21389,20,0,0,1.0
21390,20,0,0,1.0
21391,20,0,0,1.0
21392,0,20,1,1.0
21393,0,20,1,1.0
21394,1,19,1,0.95
21395,0,20,1,1.0
21396,20,0,0,1.0
21397,20,0,0,1.0
21398,19,1,0,0.95
21399,0,20,1,1.0
21400,4,16,1,0.8
21401,20,0,0,1.0
21402,19,1,0,0.95
21403,0,20,1,1.0
21404,0,20,1,1.0
21405,0,20,1,1.0
21406,0,20,1,1.0
21407,20,0,0,1.0
21408,0,20,1,1.0
21409,20,0,0,1.0
21410,17,3,0,0.85
21411,1,19,1,0.95
21412,20,0,0,1.0
21413,0,20,1,1.0
21414,0,20,1,1.0
21415,20,0,0,1.0
21416,0,20,1,1.0
21417,0,20,1,1.0
21418,0,20,1,1.0
21419,8,12,1,0.6
21420,0,20,1,1.0
21421,19,1,0,0.95
21422,20,0,0,1.0
21423,17,3,0,0.85
21424,20,0,0,1.0
21425,20,0,0,1.0
21426,20,0,0,1.0
21427,7,13,1,0.65
21428,20,0,0,1.0
21429,20,0,0,1.0
21430,13,7,0,0.65
21431,0,20,1,1.0
21432,0,20,1,1.0
21433,1,19,1,0.95
21434,0,20,1,1.0
21435,13,7,0,0.65
21436,20,0,0,1.0
21437,20,0,0,1.0
21438,3,17,1,0.85
21439,20,0,0,1.0
21440,0,20,1,1.0
21441,20,0,0,1.0
21442,0,20,1,1.0
21443,20,0,0,1.0
21444,20,0,0,1.0
21445,0,20,1,1.0
21446,0,20,1,1.0
21447,0,20,1,1.0
21448,8,12,1,0.6
21449,12,8,0,0.6
21450,0,20,1,1.0
21451,19,1,0,0.95
21452,0,20,1,1.0
21453,0,20,1,1.0
21454,0,20,1,1.0
21455,0,20,1,1.0
21456,0,20,1,1.0
21457,0,20,1,1.0
21458,20,0,0,1.0
21459,20,0,0,1.0
21460,1,19,1,0.95
21461,20,0,0,1.0
21462,20,0,0,1.0
21463,0,20,1,1.0
21464,0,20,1,1.0
21465,0,20,1,1.0
21466,18,2,0,0.9
21467,17,3,0,0.85
21468,0,20,1,1.0
21469,0,20,1,1.0
21470,0,20,1,1.0
21471,0,20,1,1.0
21472,8,12,1,0.6
21473,0,20,1,1.0
21474,0,20,1,1.0
21475,0,20,1,1.0
21476,0,20,1,1.0
21477,20,0,0,1.0
21478,0,20,1,1.0
21479,13,7,0,0.65
21480,1,19,1,0.95
21481,20,0,0,1.0
21482,0,20,1,1.0
21483,0,20,1,1.0
21484,20,0,0,1.0
21485,20,0,0,1.0
21486,20,0,0,1.0
21487,20,0,0,1.0
21488,20,0,0,1.0
21489,20,0,0,1.0
21490,0,20,1,1.0
21491,20,0,0,1.0
21492,0,20,1,1.0
21493,20,0,0,1.0
21494,3,17,1,0.85
21495,0,20,1,1.0
21496,0,20,1,1.0
21497,17,3,0,0.85
21498,3,17,1,0.85
21499,20,0,0,1.0
21500,20,0,0,1.0
21501,0,20,1,1.0
21502,16,4,0,0.8
21503,20,0,0,1.0
21504,0,20,1,1.0
21505,0,20,1,1.0
21506,0,20,1,1.0
21507,13,7,0,0.65
21508,0,20,1,1.0
21509,20,0,0,1.0
21510,20,0,0,1.0
21511,17,3,0,0.85
21512,20,0,0,1.0
21513,13,7,0,0.65
21514,0,20,1,1.0
21515,0,20,1,1.0
21516,20,0,0,1.0
21517,1,19,1,0.95
21518,0,20,1,1.0
21519,20,0,0,1.0
21520,20,0,0,1.0
21521,18,2,0,0.9
21522,0,20,1,1.0
21523,0,20,1,1.0
21524,20,0,0,1.0
21525,20,0,0,1.0
21526,0,20,1,1.0
21527,20,0,0,1.0
21528,0,20,1,1.0
21529,12,8,0,0.6
21530,0,20,1,1.0
21531,20,0,0,1.0
21532,1,19,1,0.95
21533,12,8,0,0.6
21534,0,20,1,1.0
21535,0,20,1,1.0
21536,19,1,0,0.95
21537,20,0,0,1.0
21538,20,0,0,1.0
21539,1,19,1,0.95
21540,20,0,0,1.0
21541,0,20,1,1.0
21542,20,0,0,1.0
21543,20,0,0,1.0
21544,0,20,1,1.0
21545,20,0,0,1.0
21546,0,20,1,1.0
21547,20,0,0,1.0
21548,8,12,1,0.6
21549,20,0,0,1.0
21550,20,0,0,1.0
21551,0,20,1,1.0
21552,20,0,0,1.0
21553,0,20,1,1.0
21554,17,3,0,0.85
21555,20,0,0,1.0
21556,20,0,0,1.0
21557,20,0,0,1.0
21558,0,20,1,1.0
21559,0,20,1,1.0
21560,20,0,0,1.0
21561,19,1,0,0.95
21562,20,0,0,1.0
21563,20,0,0,1.0
21564,20,0,0,1.0
21565,14,6,0,0.7
21566,0,20,1,1.0
21567,0,20,1,1.0
21568,19,1,0,0.95
21569,20,0,0,1.0
21570,20,0,0,1.0
21571,20,0,0,1.0
21572,0,20,1,1.0
21573,0,20,1,1.0
21574,20,0,0,1.0
21575,0,20,1,1.0
21576,20,0,0,1.0
21577,0,20,1,1.0
21578,7,13,1,0.65
21579,20,0,0,1.0
21580,20,0,0,1.0
21581,20,0,0,1.0
21582,20,0,0,1.0
21583,20,0,0,1.0
21584,19,1,0,0.95
21585,18,2,0,0.9
21586,20,0,0,1.0
21587,0,20,1,1.0
21588,20,0,0,1.0
21589,20,0,0,1.0
21590,20,0,0,1.0
21591,1,19,1,0.95
21592,4,16,1,0.8
21593,20,0,0,1.0
21594,4,16,1,0.8
21595,14,6,0,0.7
21596,0,20,1,1.0
21597,16,4,0,0.8
21598,20,0,0,1.0
21599,0,20,1,1.0
21600,20,0,0,1.0
21601,20,0,0,1.0
21602,20,0,0,1.0
21603,18,2,0,0.9
21604,0,20,1,1.0
21605,20,0,0,1.0
21606,20,0,0,1.0
21607,20,0,0,1.0
21608,20,0,0,1.0
21609,0,20,1,1.0
21610,0,20,1,1.0
21611,20,0,0,1.0
21612,19,1,0,0.95
21613,18,2,0,0.9
21614,20,0,0,1.0
21615,20,0,0,1.0
21616,0,20,1,1.0
21617,0,20,1,1.0
21618,0,20,1,1.0
21619,20,0,0,1.0
21620,20,0,0,1.0
21621,20,0,0,1.0
21622,19,1,0,0.95
21623,2,18,1,0.9
21624,0,20,1,1.0
21625,20,0,0,1.0
21626,0,20,1,1.0
21627,0,20,1,1.0
21628,20,0,0,1.0
21629,1,19,1,0.95
21630,0,20,1,1.0
21631,0,20,1,1.0
21632,20,0,0,1.0
21633,20,0,0,1.0
21634,0,20,1,1.0
21635,9,11,1,0.55
21636,0,20,1,1.0
21637,20,0,0,1.0
21638,20,0,0,1.0
21639,20,0,0,1.0
21640,19,1,0,0.95
21641,20,0,0,1.0
21642,0,20,1,1.0
21643,20,0,0,1.0
21644,20,0,0,1.0
21645,20,0,0,1.0
21646,0,20,1,1.0
21647,20,0,0,1.0
21648,20,0,0,1.0
21649,20,0,0,1.0
21650,0,20,1,1.0
21651,4,16,1,0.8
21652,20,0,0,1.0
21653,0,20,1,1.0
21654,0,20,1,1.0
21655,20,0,0,1.0
21656,20,0,0,1.0
21657,0,20,1,1.0
21658,0,20,1,1.0
21659,0,20,1,1.0
21660,20,0,0,1.0
21661,0,20,1,1.0
21662,0,20,1,1.0
21663,20,0,0,1.0
21664,0,20,1,1.0
21665,0,20,1,1.0
21666,0,20,1,1.0
21667,0,20,1,1.0
21668,20,0,0,1.0
21669,1,19,1,0.95
21670,0,20,1,1.0
21671,20,0,0,1.0
21672,0,20,1,1.0
21673,20,0,0,1.0
21674,20,0,0,1.0
21675,0,20,1,1.0
21676,1,19,1,0.95
21677,20,0,0,1.0
21678,20,0,0,1.0
21679,20,0,0,1.0
21680,20,0,0,1.0
21681,20,0,0,1.0
21682,20,0,0,1.0
21683,20,0,0,1.0
21684,0,20,1,1.0
21685,20,0,0,1.0
21686,20,0,0,1.0
21687,10,10,equal,0.5
21688,20,0,0,1.0
21689,20,0,0,1.0
21690,0,20,1,1.0
21691,0,20,1,1.0
21692,0,20,1,1.0
21693,0,20,1,1.0
21694,10,10,equal,0.5
21695,0,20,1,1.0
21696,0,20,1,1.0
21697,20,0,0,1.0
21698,17,3,0,0.85
21699,0,20,1,1.0
21700,0,20,1,1.0
21701,0,20,1,1.0
21702,10,10,equal,0.5
21703,20,0,0,1.0
21704,20,0,0,1.0
21705,20,0,0,1.0
21706,0,20,1,1.0
21707,14,6,0,0.7
21708,0,20,1,1.0
21709,20,0,0,1.0
21710,1,19,1,0.95
21711,12,8,0,0.6
21712,0,20,1,1.0
21713,20,0,0,1.0
21714,20,0,0,1.0
21715,0,20,1,1.0
21716,20,0,0,1.0
21717,1,19,1,0.95
21718,0,20,1,1.0
21719,0,20,1,1.0
21720,20,0,0,1.0
21721,0,20,1,1.0
21722,0,20,1,1.0
21723,0,20,1,1.0
21724,14,6,0,0.7
21725,20,0,0,1.0
21726,20,0,0,1.0
21727,0,20,1,1.0
21728,20,0,0,1.0
21729,0,20,1,1.0
21730,0,20,1,1.0
21731,15,5,0,0.75
21732,20,0,0,1.0
21733,0,20,1,1.0
21734,20,0,0,1.0
21735,1,19,1,0.95
21736,20,0,0,1.0
21737,0,20,1,1.0
21738,20,0,0,1.0
21739,0,20,1,1.0
21740,0,20,1,1.0
21741,20,0,0,1.0
21742,20,0,0,1.0
21743,20,0,0,1.0
21744,1,19,1,0.95
21745,20,0,0,1.0
21746,0,20,1,1.0
21747,20,0,0,1.0
21748,0,20,1,1.0
21749,20,0,0,1.0
21750,0,20,1,1.0
21751,20,0,0,1.0
21752,20,0,0,1.0
21753,20,0,0,1.0
21754,0,20,1,1.0
21755,0,20,1,1.0
21756,1,19,1,0.95
21757,20,0,0,1.0
21758,20,0,0,1.0
21759,20,0,0,1.0
21760,20,0,0,1.0
21761,0,20,1,1.0
21762,20,0,0,1.0
21763,20,0,0,1.0
21764,0,20,1,1.0
21765,20,0,0,1.0
21766,20,0,0,1.0
21767,19,1,0,0.95
21768,7,13,1,0.65
21769,20,0,0,1.0
21770,2,18,1,0.9
21771,1,19,1,0.95
21772,20,0,0,1.0
21773,20,0,0,1.0
21774,0,20,1,1.0
21775,0,20,1,1.0
21776,0,20,1,1.0
21777,2,18,1,0.9
21778,0,20,1,1.0
21779,19,1,0,0.95
21780,0,20,1,1.0
21781,11,9,0,0.55
21782,19,1,0,0.95
21783,2,18,1,0.9
21784,20,0,0,1.0
21785,0,20,1,1.0
21786,0,20,1,1.0
21787,20,0,0,1.0
21788,20,0,0,1.0
21789,20,0,0,1.0
21790,20,0,0,1.0
21791,20,0,0,1.0
21792,3,17,1,0.85
21793,0,20,1,1.0
21794,0,20,1,1.0
21795,20,0,0,1.0
21796,20,0,0,1.0
21797,20,0,0,1.0
21798,20,0,0,1.0
21799,20,0,0,1.0
21800,0,20,1,1.0
21801,0,20,1,1.0
21802,20,0,0,1.0
21803,20,0,0,1.0
21804,0,20,1,1.0
21805,0,20,1,1.0
21806,20,0,0,1.0
21807,0,20,1,1.0
21808,20,0,0,1.0
21809,20,0,0,1.0
21810,0,20,1,1.0
21811,20,0,0,1.0
21812,20,0,0,1.0
21813,0,20,1,1.0
21814,0,20,1,1.0
21815,20,0,0,1.0
21816,2,18,1,0.9
21817,0,20,1,1.0
21818,20,0,0,1.0
21819,20,0,0,1.0
21820,0,20,1,1.0
21821,20,0,0,1.0
21822,20,0,0,1.0
21823,19,1,0,0.95
21824,20,0,0,1.0
21825,0,20,1,1.0
21826,0,20,1,1.0
21827,0,20,1,1.0
21828,20,0,0,1.0
21829,1,19,1,0.95
21830,0,20,1,1.0
21831,20,0,0,1.0
21832,0,20,1,1.0
21833,20,0,0,1.0
21834,20,0,0,1.0
21835,0,20,1,1.0
21836,3,17,1,0.85
21837,2,18,1,0.9
21838,7,13,1,0.65
21839,0,20,1,1.0
21840,20,0,0,1.0
21841,0,20,1,1.0
21842,0,20,1,1.0
21843,20,0,0,1.0
21844,2,18,1,0.9
21845,0,20,1,1.0
21846,20,0,0,1.0
21847,0,20,1,1.0
21848,0,20,1,1.0
21849,20,0,0,1.0
21850,0,20,1,1.0
21851,0,20,1,1.0
21852,0,20,1,1.0
21853,11,9,0,0.55
21854,3,17,1,0.85
21855,19,1,0,0.95
21856,20,0,0,1.0
21857,20,0,0,1.0
21858,19,1,0,0.95
21859,0,20,1,1.0
21860,1,19,1,0.95
21861,20,0,0,1.0
21862,0,20,1,1.0
21863,20,0,0,1.0
21864,20,0,0,1.0
21865,0,20,1,1.0
21866,0,20,1,1.0
21867,1,19,1,0.95
21868,20,0,0,1.0
21869,20,0,0,1.0
21870,20,0,0,1.0
21871,0,20,1,1.0
21872,18,2,0,0.9
21873,0,20,1,1.0
21874,20,0,0,1.0
21875,20,0,0,1.0
21876,20,0,0,1.0
21877,0,20,1,1.0
21878,8,12,1,0.6
21879,20,0,0,1.0
21880,20,0,0,1.0
21881,18,2,0,0.9
21882,0,20,1,1.0
21883,17,3,0,0.85
21884,9,11,1,0.55
21885,20,0,0,1.0
21886,20,0,0,1.0
21887,0,20,1,1.0
21888,0,20,1,1.0
21889,0,20,1,1.0
21890,0,20,1,1.0
21891,20,0,0,1.0
21892,0,20,1,1.0
21893,20,0,0,1.0
21894,2,18,1,0.9
21895,0,20,1,1.0
21896,2,18,1,0.9
21897,0,20,1,1.0
21898,20,0,0,1.0
21899,0,20,1,1.0
21900,5,15,1,0.75
21901,20,0,0,1.0
21902,2,18,1,0.9
21903,15,5,0,0.75
21904,7,13,1,0.65
21905,0,20,1,1.0
21906,2,18,1,0.9
21907,20,0,0,1.0
21908,0,20,1,1.0
21909,20,0,0,1.0
21910,0,20,1,1.0
21911,0,20,1,1.0
21912,2,18,1,0.9
21913,20,0,0,1.0
21914,1,19,1,0.95
21915,0,20,1,1.0
21916,20,0,0,1.0
21917,0,20,1,1.0
21918,1,19,1,0.95
21919,2,18,1,0.9
21920,0,20,1,1.0
21921,20,0,0,1.0
21922,20,0,0,1.0
21923,0,20,1,1.0
21924,0,20,1,1.0
21925,0,20,1,1.0
21926,20,0,0,1.0
21927,0,20,1,1.0
21928,2,18,1,0.9
21929,0,20,1,1.0
21930,0,20,1,1.0
21931,0,20,1,1.0
21932,0,20,1,1.0
21933,0,20,1,1.0
21934,0,20,1,1.0
21935,20,0,0,1.0
21936,3,17,1,0.85
21937,0,20,1,1.0
21938,3,17,1,0.85
21939,20,0,0,1.0
21940,20,0,0,1.0
21941,0,20,1,1.0
21942,20,0,0,1.0
21943,20,0,0,1.0
21944,20,0,0,1.0
21945,20,0,0,1.0
21946,0,20,1,1.0
21947,16,4,0,0.8
21948,0,20,1,1.0
21949,0,20,1,1.0
21950,20,0,0,1.0
21951,20,0,0,1.0
21952,20,0,0,1.0
21953,19,1,0,0.95
21954,0,20,1,1.0
21955,0,20,1,1.0
21956,20,0,0,1.0
21957,17,3,0,0.85
21958,20,0,0,1.0
21959,20,0,0,1.0
21960,20,0,0,1.0
21961,1,19,1,0.95
21962,0,20,1,1.0
21963,20,0,0,1.0
21964,20,0,0,1.0
21965,8,12,1,0.6
21966,0,20,1,1.0
21967,20,0,0,1.0
21968,0,20,1,1.0
21969,0,20,1,1.0
21970,0,20,1,1.0
21971,20,0,0,1.0
21972,0,20,1,1.0
21973,0,20,1,1.0
21974,20,0,0,1.0
21975,20,0,0,1.0
21976,5,15,1,0.75
21977,20,0,0,1.0
21978,0,20,1,1.0
21979,0,20,1,1.0
21980,20,0,0,1.0
21981,0,20,1,1.0
21982,0,20,1,1.0
21983,0,20,1,1.0
21984,20,0,0,1.0
21985,3,17,1,0.85
21986,0,20,1,1.0
21987,2,18,1,0.9
21988,0,20,1,1.0
21989,18,2,0,0.9
21990,0,20,1,1.0
21991,20,0,0,1.0
21992,0,20,1,1.0
21993,20,0,0,1.0
21994,0,20,1,1.0
21995,4,16,1,0.8
21996,20,0,0,1.0
21997,20,0,0,1.0
21998,20,0,0,1.0
21999,2,18,1,0.9
22000,20,0,0,1.0
22001,0,20,1,1.0
22002,20,0,0,1.0
22003,3,17,1,0.85
22004,0,20,1,1.0
22005,1,19,1,0.95
22006,20,0,0,1.0
22007,1,19,1,0.95
22008,15,5,0,0.75
22009,20,0,0,1.0
22010,0,20,1,1.0
22011,19,1,0,0.95
22012,2,18,1,0.9
22013,0,20,1,1.0
22014,0,20,1,1.0
22015,20,0,0,1.0
22016,0,20,1,1.0
22017,0,20,1,1.0
22018,0,20,1,1.0
22019,0,20,1,1.0
22020,0,20,1,1.0
22021,0,20,1,1.0
22022,0,20,1,1.0
22023,20,0,0,1.0
22024,20,0,0,1.0
22025,20,0,0,1.0
22026,0,20,1,1.0
22027,20,0,0,1.0
22028,20,0,0,1.0
22029,20,0,0,1.0
22030,0,20,1,1.0
22031,19,1,0,0.95
22032,0,20,1,1.0
22033,20,0,0,1.0
22034,0,20,1,1.0
22035,0,20,1,1.0
